,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
424,"@new_core_12 We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHuTXd… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/YUj6IGYks3","newcore We are taking action by auctioning ETH Mythic NFT httpstcoinpHuTXd…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcoYUjIGYks","['newcore', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoyujigyks']","['newcore', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoyujigyks']","['newcor', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoyujigyk']","['newcore', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoyujigyks']"
425,"@RichQuack We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHuTXd… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/c5dGgraoiS","RichQuack We are taking action by auctioning ETH Mythic NFT httpstcoinpHuTXd…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcocdGgraoiS","['richquack', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcocdggraois']","['richquack', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcocdggraois']","['richquack', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcocdggraoi']","['richquack', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcocdggraois']"
426,"@OlympicNFT @DizoCoin We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHcKJ5… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/wkpXCpFXsS","OlympicNFT DizoCoin We are taking action by auctioning ETH Mythic NFT httpstcoinpHcKJ…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcowkpXCpFXsS","['olympicnft', 'dizocoin', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcowkpxcpfxss']","['olympicnft', 'dizocoin', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcowkpxcpfxss']","['olympicnft', 'dizocoin', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcowkpxcpfxss']","['olympicnft', 'dizocoin', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcowkpxcpfxss']"
427,"@DaCryptoGeneral @MrTastycalls We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHcKJ5… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/IoMLrjIkNC","DaCryptoGeneral MrTastycalls We are taking action by auctioning ETH Mythic NFT httpstcoinpHcKJ…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcoIoMLrjIkNC","['dacryptogeneral', 'mrtastycalls', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoiomlrjiknc']","['dacryptogeneral', 'mrtastycalls', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoiomlrjiknc']","['dacryptogener', 'mrtastycal', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoiomlrjiknc']","['dacryptogeneral', 'mrtastycalls', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphckj', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcoiomlrjiknc']"
428,"Pls read what William Shatner says about why he was saddened to look down at earth from space. 
@MikeHudema #SaveThePlanet #TheresNoPlanetB #Earth #Pollution #War #Extinction #EnvironmentalSustainability https://t.co/5O1o1S6jlu","Pls read what William Shatner says about why he was saddened to look down at earth from space 
MikeHudema SaveThePlanet TheresNoPlanetB Earth Pollution War Extinction EnvironmentalSustainability httpstcoOoSjlu","['pls', 'read', 'what', 'william', 'shatner', 'says', 'about', 'why', 'he', 'was', 'saddened', 'to', 'look', 'down', 'at', 'earth', 'from', 'space', 'mikehudema', 'savetheplanet', 'theresnoplanetb', 'earth', 'pollution', 'war', 'extinction', 'environmentalsustainability', 'httpstcooosjlu']","['pls', 'read', 'william', 'shatner', 'says', 'saddened', 'look', 'earth', 'space', 'mikehudema', 'savetheplanet', 'theresnoplanetb', 'earth', 'pollution', 'war', 'extinction', 'environmentalsustainability', 'httpstcooosjlu']","['pl', 'read', 'william', 'shatner', 'say', 'sadden', 'look', 'earth', 'space', 'mikehudema', 'savetheplanet', 'theresnoplanetb', 'earth', 'pollut', 'war', 'extinct', 'environmentalsustain', 'httpstcooosjlu']","['pls', 'read', 'william', 'shatner', 'say', 'saddened', 'look', 'earth', 'space', 'mikehudema', 'savetheplanet', 'theresnoplanetb', 'earth', 'pollution', 'war', 'extinction', 'environmentalsustainability', 'httpstcooosjlu']"
429,"@luiz1227_ We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHuTXd… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/DbEZQA7BOi","luiz We are taking action by auctioning ETH Mythic NFT httpstcoinpHuTXd…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcoDbEZQABOi","['luiz', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcodbezqaboi']","['luiz', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcodbezqaboi']","['luiz', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcodbezqaboi']","['luiz', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcodbezqaboi']"
430,"@soul_promoter We are taking action by auctioning ETH Mythic NFT (https://t.co/in18pHuTXd… - starting price $1) with proceeds going to BirdLife International plus $100 in TSUK tokens. 

@BirdLife_News

#Birds #SaveThePlanet #Charity #Crypto #Binance    #Blockchain #Coin #Token #NFT #BSC # https://t.co/mbtSvAwfdi","soulpromoter We are taking action by auctioning ETH Mythic NFT httpstcoinpHuTXd…  starting price  with proceeds going to BirdLife International plus  in TSUK tokens 

BirdLifeNews

Birds SaveThePlanet Charity Crypto Binance    Blockchain Coin Token NFT BSC  httpstcombtSvAwfdi","['soulpromoter', 'we', 'are', 'taking', 'action', 'by', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'with', 'proceeds', 'going', 'to', 'birdlife', 'international', 'plus', 'in', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcombtsvawfdi']","['soulpromoter', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'tokens', 'birdlifenews', 'birds', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcombtsvawfdi']","['soulpromot', 'take', 'action', 'auction', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'start', 'price', 'proce', 'go', 'birdlif', 'intern', 'plu', 'tsuk', 'token', 'birdlifenew', 'bird', 'savetheplanet', 'chariti', 'crypto', 'binanc', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcombtsvawfdi']","['soulpromoter', 'taking', 'action', 'auctioning', 'eth', 'mythic', 'nft', 'httpstcoinphutxd', 'starting', 'price', 'proceeds', 'going', 'birdlife', 'international', 'plus', 'tsuk', 'token', 'birdlifenews', 'bird', 'savetheplanet', 'charity', 'crypto', 'binance', 'blockchain', 'coin', 'token', 'nft', 'bsc', 'httpstcombtsvawfdi']"
431,"RT @Grimnien: One long, loud, lingering note must be played out across the world. It must be heard, it must be clear and resonate from coun…",RT Grimnien One long loud lingering note must be played out across the world It must be heard it must be clear and resonate from coun…,"['rt', 'grimnien', 'one', 'long', 'loud', 'lingering', 'note', 'must', 'be', 'played', 'out', 'across', 'the', 'world', 'it', 'must', 'be', 'heard', 'it', 'must', 'be', 'clear', 'and', 'resonate', 'from', 'coun', '']","['rt', 'grimnien', 'one', 'long', 'loud', 'lingering', 'note', 'must', 'played', 'across', 'world', 'must', 'heard', 'must', 'clear', 'resonate', 'coun', '']","['rt', 'grimnien', 'one', 'long', 'loud', 'linger', 'note', 'must', 'play', 'across', 'world', 'must', 'heard', 'must', 'clear', 'reson', 'coun', '']","['rt', 'grimnien', 'one', 'long', 'loud', 'lingering', 'note', 'must', 'played', 'across', 'world', 'must', 'heard', 'must', 'clear', 'resonate', 'coun', '']"
432,"RT @DrJoshGreen: “When you see a project like this go into place, it’s not just an energy plan, it’s actually decarbonizing our environment…",RT DrJoshGreen “When you see a project like this go into place it’s not just an energy plan it’s actually decarbonizing our environment…,"['rt', 'drjoshgreen', 'when', 'you', 'see', 'a', 'project', 'like', 'this', 'go', 'into', 'place', 'it', 's', 'not', 'just', 'an', 'energy', 'plan', 'it', 's', 'actually', 'decarbonizing', 'our', 'environment', '']","['rt', 'drjoshgreen', 'see', 'project', 'like', 'go', 'place', 'energy', 'plan', 'actually', 'decarbonizing', 'environment', '']","['rt', 'drjoshgreen', 'see', 'project', 'like', 'go', 'place', 'energi', 'plan', 'actual', 'decarbon', 'environ', '']","['rt', 'drjoshgreen', 'see', 'project', 'like', 'go', 'place', 'energy', 'plan', 'actually', 'decarbonizing', 'environment', '']"
433,Save humans:  #SaveTheTrees #SaveThePlanet https://t.co/yzeKgNm3lW,Save humans  SaveTheTrees SaveThePlanet httpstcoyzeKgNmlW,"['save', 'humans', 'savethetrees', 'savetheplanet', 'httpstcoyzekgnmlw']","['save', 'humans', 'savethetrees', 'savetheplanet', 'httpstcoyzekgnmlw']","['save', 'human', 'savethetre', 'savetheplanet', 'httpstcoyzekgnmlw']","['save', 'human', 'savethetrees', 'savetheplanet', 'httpstcoyzekgnmlw']"
434,"RT @warren_bwi: #GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotect…","RT warrenbwi GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotect…","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']"
435,"RT @warren_bwi: #GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotect…","RT warrenbwi GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotect…","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']"
436,"RT @CSojourner: @GrahamStarr #WilliamShatner is right. 
#SaveThePlanet! or #NothingElseMatters!","RT CSojourner GrahamStarr WilliamShatner is right 
SaveThePlanet or NothingElseMatters","['rt', 'csojourner', 'grahamstarr', 'williamshatner', 'is', 'right', 'savetheplanet', 'or', 'nothingelsematters']","['rt', 'csojourner', 'grahamstarr', 'williamshatner', 'right', 'savetheplanet', 'nothingelsematters']","['rt', 'csojourn', 'grahamstarr', 'williamshatn', 'right', 'savetheplanet', 'nothingelsematt']","['rt', 'csojourner', 'grahamstarr', 'williamshatner', 'right', 'savetheplanet', 'nothingelsematters']"
437,"#GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotection #earthdayeveryday 
#environment https://t.co/26seXj2Sek","GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotection earthdayeveryday 
environment httpstcoseXjSek","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcosexjsek']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcosexjsek']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', 'earthdayeveryday', 'environ', 'httpstcosexjsek']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcosexjsek']"
438,"RT @dg_guardians: Time to Act is Now 🌎
#ReFi at #SBSLatam 

@filecoingreen @Filecoin @FilFoundation @museoelchico 

#NFT #NFTCommumity #Cry…","RT dgguardians Time to Act is Now 🌎
ReFi at SBSLatam 

filecoingreen Filecoin FilFoundation museoelchico 

NFT NFTCommumity Cry…","['rt', 'dgguardians', 'time', 'to', 'act', 'is', 'now', 'refi', 'at', 'sbslatam', 'filecoingreen', 'filecoin', 'filfoundation', 'museoelchico', 'nft', 'nftcommumity', 'cry', '']","['rt', 'dgguardians', 'time', 'act', 'refi', 'sbslatam', 'filecoingreen', 'filecoin', 'filfoundation', 'museoelchico', 'nft', 'nftcommumity', 'cry', '']","['rt', 'dgguardian', 'time', 'act', 'refi', 'sbslatam', 'filecoingreen', 'filecoin', 'filfound', 'museoelchico', 'nft', 'nftcommum', 'cri', '']","['rt', 'dgguardians', 'time', 'act', 'refi', 'sbslatam', 'filecoingreen', 'filecoin', 'filfoundation', 'museoelchico', 'nft', 'nftcommumity', 'cry', '']"
439,"#GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotection #earthdayeveryday 
#environment https://t.co/XWaLo4DYur","GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotection earthdayeveryday 
environment httpstcoXWaLoDYur","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcoxwalodyur']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcoxwalodyur']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', 'earthdayeveryday', 'environ', 'httpstcoxwalodyur']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcoxwalodyur']"
440,"#GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotection #earthdayeveryday 
#environment https://t.co/lwv1cTacZS","GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotection earthdayeveryday 
environment httpstcolwvcTacZS","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcolwvctaczs']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcolwvctaczs']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', 'earthdayeveryday', 'environ', 'httpstcolwvctacz']","['grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotection', 'earthdayeveryday', 'environment', 'httpstcolwvctaczs']"
441,"RT @warren_bwi: #GroveToken 
#protecttheearth #gogreen
#savetheplanet #reforestation
#savetheenvironment 
#planttrees #environmentalprotect…","RT warrenbwi GroveToken 
protecttheearth gogreen
savetheplanet reforestation
savetheenvironment 
planttrees environmentalprotect…","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforest', 'savetheenviron', 'planttre', 'environmentalprotect', '']","['rt', 'warrenbwi', 'grovetoken', 'protecttheearth', 'gogreen', 'savetheplanet', 'reforestation', 'savetheenvironment', 'planttrees', 'environmentalprotect', '']"
442,"RT @energyisle: #Trees are symbols of #hope, life and transformation. #SaveThePlanet",RT energyisle Trees are symbols of hope life and transformation SaveThePlanet,"['rt', 'energyisle', 'trees', 'are', 'symbols', 'of', 'hope', 'life', 'and', 'transformation', 'savetheplanet']","['rt', 'energyisle', 'trees', 'symbols', 'hope', 'life', 'transformation', 'savetheplanet']","['rt', 'energyisl', 'tree', 'symbol', 'hope', 'life', 'transform', 'savetheplanet']","['rt', 'energyisle', 'tree', 'symbol', 'hope', 'life', 'transformation', 'savetheplanet']"
443,"I am pleased to announce the ministry of planning and economic development as a partner for the ride to COP27 initiative.   

#theridetocop27 #COP27 #globalwarming #climatechange #environment #savetheplanet #sustainability #climatecrisis #climate #ecofriendly #climateaction https://t.co/JgiernL8bz","I am pleased to announce the ministry of planning and economic development as a partner for the ride to COP initiative   

theridetocop COP globalwarming climatechange environment savetheplanet sustainability climatecrisis climate ecofriendly climateaction httpstcoJgiernLbz","['i', 'am', 'pleased', 'to', 'announce', 'the', 'ministry', 'of', 'planning', 'and', 'economic', 'development', 'as', 'a', 'partner', 'for', 'the', 'ride', 'to', 'cop', 'initiative', 'theridetocop', 'cop', 'globalwarming', 'climatechange', 'environment', 'savetheplanet', 'sustainability', 'climatecrisis', 'climate', 'ecofriendly', 'climateaction', 'httpstcojgiernlbz']","['pleased', 'announce', 'ministry', 'planning', 'economic', 'development', 'partner', 'ride', 'cop', 'initiative', 'theridetocop', 'cop', 'globalwarming', 'climatechange', 'environment', 'savetheplanet', 'sustainability', 'climatecrisis', 'climate', 'ecofriendly', 'climateaction', 'httpstcojgiernlbz']","['pleas', 'announc', 'ministri', 'plan', 'econom', 'develop', 'partner', 'ride', 'cop', 'initi', 'theridetocop', 'cop', 'globalwarm', 'climatechang', 'environ', 'savetheplanet', 'sustain', 'climatecrisi', 'climat', 'ecofriendli', 'climateact', 'httpstcojgiernlbz']","['pleased', 'announce', 'ministry', 'planning', 'economic', 'development', 'partner', 'ride', 'cop', 'initiative', 'theridetocop', 'cop', 'globalwarming', 'climatechange', 'environment', 'savetheplanet', 'sustainability', 'climatecrisis', 'climate', 'ecofriendly', 'climateaction', 'httpstcojgiernlbz']"
444,"brownwithcolors🌑✨
Artist Creator,Artsy and open ♻️ think of our 🌎 Support my start up $RinaHumble

https://t.co/8aGmsbr1MM

#brownwithcolors #Artist #Creator #Artsy #Support #startup #GlobalWarming #Savetheplanet #Recycle #Climatecrisis #SupportUs $RinaHumble","brownwithcolors🌑✨
Artist CreatorArtsy and open ♻️ think of our 🌎 Support my start up RinaHumble

httpstcoaGmsbrMM

brownwithcolors Artist Creator Artsy Support startup GlobalWarming Savetheplanet Recycle Climatecrisis SupportUs RinaHumble","['brownwithcolors', 'artist', 'creatorartsy', 'and', 'open', 'think', 'of', 'our', 'support', 'my', 'start', 'up', 'rinahumble', 'httpstcoagmsbrmm', 'brownwithcolors', 'artist', 'creator', 'artsy', 'support', 'startup', 'globalwarming', 'savetheplanet', 'recycle', 'climatecrisis', 'supportus', 'rinahumble']","['brownwithcolors', 'artist', 'creatorartsy', 'open', 'think', 'support', 'start', 'rinahumble', 'httpstcoagmsbrmm', 'brownwithcolors', 'artist', 'creator', 'artsy', 'support', 'startup', 'globalwarming', 'savetheplanet', 'recycle', 'climatecrisis', 'supportus', 'rinahumble']","['brownwithcolor', 'artist', 'creatorartsi', 'open', 'think', 'support', 'start', 'rinahumbl', 'httpstcoagmsbrmm', 'brownwithcolor', 'artist', 'creator', 'artsi', 'support', 'startup', 'globalwarm', 'savetheplanet', 'recycl', 'climatecrisi', 'supportu', 'rinahumbl']","['brownwithcolors', 'artist', 'creatorartsy', 'open', 'think', 'support', 'start', 'rinahumble', 'httpstcoagmsbrmm', 'brownwithcolors', 'artist', 'creator', 'artsy', 'support', 'startup', 'globalwarming', 'savetheplanet', 'recycle', 'climatecrisis', 'supportus', 'rinahumble']"
