Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2010","2010","3050","FAO TIER 1","tonnes","804622.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2010","2010","3050","FAO TIER 1","kilotonnes","0.0563","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2010","2010","3050","FAO TIER 1","kilotonnes","2.1725","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2011","2011","3050","FAO TIER 1","tonnes","582488.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2011","2011","3050","FAO TIER 1","kilotonnes","0.0408","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2011","2011","3050","FAO TIER 1","kilotonnes","1.5727","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2012","2012","3050","FAO TIER 1","tonnes","596288","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2012","2012","3050","FAO TIER 1","kilotonnes","0.0417","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2012","2012","3050","FAO TIER 1","kilotonnes","1.61","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2013","2013","3050","FAO TIER 1","tonnes","549549","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2013","2013","3050","FAO TIER 1","kilotonnes","0.0385","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2013","2013","3050","FAO TIER 1","kilotonnes","1.4838","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2014","2014","3050","FAO TIER 1","tonnes","652828","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2014","2014","3050","FAO TIER 1","kilotonnes","0.0457","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2014","2014","3050","FAO TIER 1","kilotonnes","1.7626","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2015","2015","3050","FAO TIER 1","tonnes","573144","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2015","2015","3050","FAO TIER 1","kilotonnes","0.0401","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2015","2015","3050","FAO TIER 1","kilotonnes","1.5475","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2016","2016","3050","FAO TIER 1","tonnes","689326","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2016","2016","3050","FAO TIER 1","kilotonnes","0.0483","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2016","2016","3050","FAO TIER 1","kilotonnes","1.8612","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2017","2017","3050","FAO TIER 1","tonnes","528401.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2017","2017","3050","FAO TIER 1","kilotonnes","0.037","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2017","2017","3050","FAO TIER 1","kilotonnes","1.4267","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2018","2018","3050","FAO TIER 1","tonnes","647707.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2018","2018","3050","FAO TIER 1","kilotonnes","0.0453","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2018","2018","3050","FAO TIER 1","kilotonnes","1.7488","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2019","2019","3050","FAO TIER 1","tonnes","551331","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2019","2019","3050","FAO TIER 1","kilotonnes","0.0386","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2019","2019","3050","FAO TIER 1","kilotonnes","1.4886","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0113","Rice","2020","2020","3050","FAO TIER 1","tonnes","664845.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0113","Rice","2020","2020","3050","FAO TIER 1","kilotonnes","0.0465","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0113","Rice","2020","2020","3050","FAO TIER 1","kilotonnes","1.7951","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1961","1961","3050","FAO TIER 1","tonnes","116350","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1961","1961","3050","FAO TIER 1","kilotonnes","0.0081","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1961","1961","3050","FAO TIER 1","kilotonnes","0.3141","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1962","1962","3050","FAO TIER 1","tonnes","125450","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1962","1962","3050","FAO TIER 1","kilotonnes","0.0088","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1962","1962","3050","FAO TIER 1","kilotonnes","0.3387","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1963","1963","3050","FAO TIER 1","tonnes","151669.7","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1963","1963","3050","FAO TIER 1","kilotonnes","0.0106","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1963","1963","3050","FAO TIER 1","kilotonnes","0.4095","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1964","1964","3050","FAO TIER 1","tonnes","179815.35","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1964","1964","3050","FAO TIER 1","kilotonnes","0.0126","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1964","1964","3050","FAO TIER 1","kilotonnes","0.4855","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1965","1965","3050","FAO TIER 1","tonnes","162297.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1965","1965","3050","FAO TIER 1","kilotonnes","0.0114","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1965","1965","3050","FAO TIER 1","kilotonnes","0.4382","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1966","1966","3050","FAO TIER 1","tonnes","164453.9","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1966","1966","3050","FAO TIER 1","kilotonnes","0.0115","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1966","1966","3050","FAO TIER 1","kilotonnes","0.444","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1967","1967","3050","FAO TIER 1","tonnes","165085.05","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1967","1967","3050","FAO TIER 1","kilotonnes","0.0116","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1967","1967","3050","FAO TIER 1","kilotonnes","0.4457","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","tonnes","159350.75","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","kilotonnes","0.0112","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1968","1968","3050","FAO TIER 1","kilotonnes","0.4302","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","tonnes","140885.55","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","kilotonnes","0.0099","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1969","1969","3050","FAO TIER 1","kilotonnes","0.3804","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","tonnes","153590.45","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","kilotonnes","0.0108","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1970","1970","3050","FAO TIER 1","kilotonnes","0.4147","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","tonnes","170477.45","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","kilotonnes","0.0119","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1971","1971","3050","FAO TIER 1","kilotonnes","0.4603","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","tonnes","184602.6","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","kilotonnes","0.0129","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1972","1972","3050","FAO TIER 1","kilotonnes","0.4984","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","tonnes","194913.55","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","kilotonnes","0.0136","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1973","1973","3050","FAO TIER 1","kilotonnes","0.5263","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","tonnes","193099.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","kilotonnes","0.0135","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1974","1974","3050","FAO TIER 1","kilotonnes","0.5214","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","tonnes","203594.3","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","kilotonnes","0.0143","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1975","1975","3050","FAO TIER 1","kilotonnes","0.5497","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","tonnes","196492.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","kilotonnes","0.0138","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1976","1976","3050","FAO TIER 1","kilotonnes","0.5305","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","tonnes","199758","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","kilotonnes","0.014","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1977","1977","3050","FAO TIER 1","kilotonnes","0.5393","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","tonnes","195630.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","kilotonnes","0.0137","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1978","1978","3050","FAO TIER 1","kilotonnes","0.5282","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","tonnes","192738","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","kilotonnes","0.0135","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1979","1979","3050","FAO TIER 1","kilotonnes","0.5204","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","tonnes","192725","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","kilotonnes","0.0135","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1980","1980","3050","FAO TIER 1","kilotonnes","0.5204","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","tonnes","198705","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","kilotonnes","0.0139","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1981","1981","3050","FAO TIER 1","kilotonnes","0.5365","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","tonnes","195097.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","kilotonnes","0.0137","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1982","1982","3050","FAO TIER 1","kilotonnes","0.5268","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","tonnes","201935.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","kilotonnes","0.0141","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1983","1983","3050","FAO TIER 1","kilotonnes","0.5452","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","tonnes","196573","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","kilotonnes","0.0138","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1984","1984","3050","FAO TIER 1","kilotonnes","0.5307","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","tonnes","202540","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","kilotonnes","0.0142","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1985","1985","3050","FAO TIER 1","kilotonnes","0.5469","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","tonnes","209430","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","kilotonnes","0.0147","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1986","1986","3050","FAO TIER 1","kilotonnes","0.5655","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","tonnes","216645","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","kilotonnes","0.0152","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1987","1987","3050","FAO TIER 1","kilotonnes","0.5849","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","tonnes","222365","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","kilotonnes","0.0156","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1988","1988","3050","FAO TIER 1","kilotonnes","0.6004","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","tonnes","224120","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","kilotonnes","0.0157","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1989","1989","3050","FAO TIER 1","kilotonnes","0.6051","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","tonnes","208910","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","kilotonnes","0.0146","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1990","1990","3050","FAO TIER 1","kilotonnes","0.5641","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","tonnes","235950","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","kilotonnes","0.0165","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1991","1991","3050","FAO TIER 1","kilotonnes","0.6371","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","tonnes","243360","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","kilotonnes","0.017","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1992","1992","3050","FAO TIER 1","kilotonnes","0.6571","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","tonnes","249470","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","kilotonnes","0.0175","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1993","1993","3050","FAO TIER 1","kilotonnes","0.6736","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","tonnes","246415","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","kilotonnes","0.0172","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1994","1994","3050","FAO TIER 1","kilotonnes","0.6653","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","tonnes","245245","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","kilotonnes","0.0172","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1995","1995","3050","FAO TIER 1","kilotonnes","0.6622","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","tonnes","233824.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","kilotonnes","0.0164","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1996","1996","3050","FAO TIER 1","kilotonnes","0.6313","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","tonnes","239980","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","kilotonnes","0.0168","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1997","1997","3050","FAO TIER 1","kilotonnes","0.6479","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","tonnes","249125.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","kilotonnes","0.0174","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1998","1998","3050","FAO TIER 1","kilotonnes","0.6726","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","tonnes","261287","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","kilotonnes","0.0183","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","1999","1999","3050","FAO TIER 1","kilotonnes","0.7055","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","tonnes","271544","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","kilotonnes","0.019","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2000","2000","3050","FAO TIER 1","kilotonnes","0.7332","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","tonnes","270361","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","kilotonnes","0.0189","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2001","2001","3050","FAO TIER 1","kilotonnes","0.73","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","tonnes","269152","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","kilotonnes","0.0188","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2002","2002","3050","FAO TIER 1","kilotonnes","0.7267","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","tonnes","261023.1","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","kilotonnes","0.0183","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2003","2003","3050","FAO TIER 1","kilotonnes","0.7048","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","tonnes","246792","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","kilotonnes","0.0173","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2004","2004","3050","FAO TIER 1","kilotonnes","0.6663","E","Estimated value",""
