,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
114,"Australia is violating the rights of Torres Strait Islanders by not acting on #ClimateChange.

Stronger action and ambition is needed to respect rights and protect environment.
https://t.co/UjlrWWOjio","Australia is violating the rights of Torres Strait Islanders by not acting on ClimateChange

Stronger action and ambition is needed to respect rights and protect environment
httpstcoUjlrWWOjio","['australia', 'is', 'violating', 'the', 'rights', 'of', 'torres', 'strait', 'islanders', 'by', 'not', 'acting', 'on', 'climatechange', 'stronger', 'action', 'and', 'ambition', 'is', 'needed', 'to', 'respect', 'rights', 'and', 'protect', 'environment', 'httpstcoujlrwwojio']","['australia', 'violating', 'rights', 'torres', 'strait', 'islanders', 'acting', 'climatechange', 'stronger', 'action', 'ambition', 'needed', 'respect', 'rights', 'protect', 'environment', 'httpstcoujlrwwojio']","['australia', 'violat', 'right', 'torr', 'strait', 'island', 'act', 'climatechang', 'stronger', 'action', 'ambit', 'need', 'respect', 'right', 'protect', 'environ', 'httpstcoujlrwwojio']","['australia', 'violating', 'right', 'torres', 'strait', 'islander', 'acting', 'climatechange', 'stronger', 'action', 'ambition', 'needed', 'respect', 'right', 'protect', 'environment', 'httpstcoujlrwwojio']"
115,RT @JapanGov: #WasteToEnergy power generation is gaining attention as an approach toward net zero. How can garbage actually power society &amp;…,RT JapanGov WasteToEnergy power generation is gaining attention as an approach toward net zero How can garbage actually power society amp…,"['rt', 'japangov', 'wastetoenergy', 'power', 'generation', 'is', 'gaining', 'attention', 'as', 'an', 'approach', 'toward', 'net', 'zero', 'how', 'can', 'garbage', 'actually', 'power', 'society', 'amp', '']","['rt', 'japangov', 'wastetoenergy', 'power', 'generation', 'gaining', 'attention', 'approach', 'toward', 'net', 'zero', 'garbage', 'actually', 'power', 'society', 'amp', '']","['rt', 'japangov', 'wastetoenergi', 'power', 'gener', 'gain', 'attent', 'approach', 'toward', 'net', 'zero', 'garbag', 'actual', 'power', 'societi', 'amp', '']","['rt', 'japangov', 'wastetoenergy', 'power', 'generation', 'gaining', 'attention', 'approach', 'toward', 'net', 'zero', 'garbage', 'actually', 'power', 'society', 'amp', '']"
116,RT @WEXITBarbie: #ClimateBarbie crazy @cathmckenna deleted this drunk tweet in which she admitted to using Nazi propaganda minister Joseph…,RT WEXITBarbie ClimateBarbie crazy cathmckenna deleted this drunk tweet in which she admitted to using Nazi propaganda minister Joseph…,"['rt', 'wexitbarbie', 'climatebarbie', 'crazy', 'cathmckenna', 'deleted', 'this', 'drunk', 'tweet', 'in', 'which', 'she', 'admitted', 'to', 'using', 'nazi', 'propaganda', 'minister', 'joseph', '']","['rt', 'wexitbarbie', 'climatebarbie', 'crazy', 'cathmckenna', 'deleted', 'drunk', 'tweet', 'admitted', 'using', 'nazi', 'propaganda', 'minister', 'joseph', '']","['rt', 'wexitbarbi', 'climatebarbi', 'crazi', 'cathmckenna', 'delet', 'drunk', 'tweet', 'admit', 'use', 'nazi', 'propaganda', 'minist', 'joseph', '']","['rt', 'wexitbarbie', 'climatebarbie', 'crazy', 'cathmckenna', 'deleted', 'drunk', 'tweet', 'admitted', 'using', 'nazi', 'propaganda', 'minister', 'joseph', '']"
117,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…",RT JhessetEnano Heartbreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heartbreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']"
118,"@Generaltsos4u @drsimonegold 5:40 time mark - The Biden administration is NOT allowing leasing for oil drilling - #DEMOCRATS are shutting down energy production and are DELIBERATELY causing #INFLATION and #SHORTAGES to fight #CLIMATECHANGE

https://t.co/Q2uRt7rFUq","Generaltsosu drsimonegold  time mark  The Biden administration is NOT allowing leasing for oil drilling  DEMOCRATS are shutting down energy production and are DELIBERATELY causing INFLATION and SHORTAGES to fight CLIMATECHANGE

httpstcoQuRtrFUq","['generaltsosu', 'drsimonegold', 'time', 'mark', 'the', 'biden', 'administration', 'is', 'not', 'allowing', 'leasing', 'for', 'oil', 'drilling', 'democrats', 'are', 'shutting', 'down', 'energy', 'production', 'and', 'are', 'deliberately', 'causing', 'inflation', 'and', 'shortages', 'to', 'fight', 'climatechange', 'httpstcoqurtrfuq']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'biden', 'administration', 'allowing', 'leasing', 'oil', 'drilling', 'democrats', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortages', 'fight', 'climatechange', 'httpstcoqurtrfuq']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'biden', 'administr', 'allow', 'leas', 'oil', 'drill', 'democrat', 'shut', 'energi', 'product', 'deliber', 'caus', 'inflat', 'shortag', 'fight', 'climatechang', 'httpstcoqurtrfuq']","['generaltsosu', 'drsimonegold', 'time', 'mark', 'biden', 'administration', 'allowing', 'leasing', 'oil', 'drilling', 'democrat', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortage', 'fight', 'climatechange', 'httpstcoqurtrfuq']"
119,"RT @EkeleJiata: Happy New Week from @CSDevNet1 💚

#WhatHasChanged?
#ClimateChange https://t.co/Y6PYBRjuV1","RT EkeleJiata Happy New Week from CSDevNet 💚

WhatHasChanged
ClimateChange httpstcoYPYBRjuV","['rt', 'ekelejiata', 'happy', 'new', 'week', 'from', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happy', 'new', 'week', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happi', 'new', 'week', 'csdevnet', 'whathaschang', 'climatechang', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happy', 'new', 'week', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']"
120,"Hurricane causes unprecedented damage in Canada, Typhoons ravage the Philippines and Japan, monumental flooding in Pakistan - and this was all in the last couple weeks. At what point is the world going to wake up to the fact that #ClimateChange is here and we need to act on it??",Hurricane causes unprecedented damage in Canada Typhoons ravage the Philippines and Japan monumental flooding in Pakistan  and this was all in the last couple weeks At what point is the world going to wake up to the fact that ClimateChange is here and we need to act on it,"['hurricane', 'causes', 'unprecedented', 'damage', 'in', 'canada', 'typhoons', 'ravage', 'the', 'philippines', 'and', 'japan', 'monumental', 'flooding', 'in', 'pakistan', 'and', 'this', 'was', 'all', 'in', 'the', 'last', 'couple', 'weeks', 'at', 'what', 'point', 'is', 'the', 'world', 'going', 'to', 'wake', 'up', 'to', 'the', 'fact', 'that', 'climatechange', 'is', 'here', 'and', 'we', 'need', 'to', 'act', 'on', 'it']","['hurricane', 'causes', 'unprecedented', 'damage', 'canada', 'typhoons', 'ravage', 'philippines', 'japan', 'monumental', 'flooding', 'pakistan', 'last', 'couple', 'weeks', 'point', 'world', 'going', 'wake', 'fact', 'climatechange', 'need', 'act']","['hurrican', 'caus', 'unpreced', 'damag', 'canada', 'typhoon', 'ravag', 'philippin', 'japan', 'monument', 'flood', 'pakistan', 'last', 'coupl', 'week', 'point', 'world', 'go', 'wake', 'fact', 'climatechang', 'need', 'act']","['hurricane', 'cause', 'unprecedented', 'damage', 'canada', 'typhoon', 'ravage', 'philippine', 'japan', 'monumental', 'flooding', 'pakistan', 'last', 'couple', 'week', 'point', 'world', 'going', 'wake', 'fact', 'climatechange', 'need', 'act']"
121,The latest I the Missing Link! https://t.co/nnbZF8vKpW Thanks to @CasperHodMusic @ProfStrachan @karolcummins #climatechange #climatecrisis,The latest I the Missing Link httpstconnbZFvKpW Thanks to CasperHodMusic ProfStrachan karolcummins climatechange climatecrisis,"['the', 'latest', 'i', 'the', 'missing', 'link', 'httpstconnbzfvkpw', 'thanks', 'to', 'casperhodmusic', 'profstrachan', 'karolcummins', 'climatechange', 'climatecrisis']","['latest', 'missing', 'link', 'httpstconnbzfvkpw', 'thanks', 'casperhodmusic', 'profstrachan', 'karolcummins', 'climatechange', 'climatecrisis']","['latest', 'miss', 'link', 'httpstconnbzfvkpw', 'thank', 'casperhodmus', 'profstrachan', 'karolcummin', 'climatechang', 'climatecrisi']","['latest', 'missing', 'link', 'httpstconnbzfvkpw', 'thanks', 'casperhodmusic', 'profstrachan', 'karolcummins', 'climatechange', 'climatecrisis']"
122,"@kenolin1 #DEMOCRATS are shutting down energy production and are DELIBERATELY causing #INFLATION and #SHORTAGES to fight #CLIMATECHANGE - Trump did not support #BUILDBACKBETTER so Democrats used #BIOTERRORISM to overthrow the Country.

https://t.co/pz6EzYl6Kl","kenolin DEMOCRATS are shutting down energy production and are DELIBERATELY causing INFLATION and SHORTAGES to fight CLIMATECHANGE  Trump did not support BUILDBACKBETTER so Democrats used BIOTERRORISM to overthrow the Country

httpstcopzEzYlKl","['kenolin', 'democrats', 'are', 'shutting', 'down', 'energy', 'production', 'and', 'are', 'deliberately', 'causing', 'inflation', 'and', 'shortages', 'to', 'fight', 'climatechange', 'trump', 'did', 'not', 'support', 'buildbackbetter', 'so', 'democrats', 'used', 'bioterrorism', 'to', 'overthrow', 'the', 'country', 'httpstcopzezylkl']","['kenolin', 'democrats', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortages', 'fight', 'climatechange', 'trump', 'support', 'buildbackbetter', 'democrats', 'used', 'bioterrorism', 'overthrow', 'country', 'httpstcopzezylkl']","['kenolin', 'democrat', 'shut', 'energi', 'product', 'deliber', 'caus', 'inflat', 'shortag', 'fight', 'climatechang', 'trump', 'support', 'buildbackbett', 'democrat', 'use', 'bioterror', 'overthrow', 'countri', 'httpstcopzezylkl']","['kenolin', 'democrat', 'shutting', 'energy', 'production', 'deliberately', 'causing', 'inflation', 'shortage', 'fight', 'climatechange', 'trump', 'support', 'buildbackbetter', 'democrat', 'used', 'bioterrorism', 'overthrow', 'country', 'httpstcopzezylkl']"
123,RT @UNYouthEnvoy: #Throwback to the #Youth4Climate: #PoweringAction event earlier this week when young climate activists from all parts of…,RT UNYouthEnvoy Throwback to the YouthClimate PoweringAction event earlier this week when young climate activists from all parts of…,"['rt', 'unyouthenvoy', 'throwback', 'to', 'the', 'youthclimate', 'poweringaction', 'event', 'earlier', 'this', 'week', 'when', 'young', 'climate', 'activists', 'from', 'all', 'parts', 'of', '']","['rt', 'unyouthenvoy', 'throwback', 'youthclimate', 'poweringaction', 'event', 'earlier', 'week', 'young', 'climate', 'activists', 'parts', '']","['rt', 'unyouthenvoy', 'throwback', 'youthclim', 'poweringact', 'event', 'earlier', 'week', 'young', 'climat', 'activist', 'part', '']","['rt', 'unyouthenvoy', 'throwback', 'youthclimate', 'poweringaction', 'event', 'earlier', 'week', 'young', 'climate', 'activist', 'part', '']"
124,"RT @PCarterClimate: METHANE MADNESS
24 Sept 2022 atmospheric methane shot up 1,930 ppb
All methane sources increasing: cattle, land fills,…","RT PCarterClimate METHANE MADNESS
 Sept  atmospheric methane shot up  ppb
All methane sources increasing cattle land fills…","['rt', 'pcarterclimate', 'methane', 'madness', 'sept', 'atmospheric', 'methane', 'shot', 'up', 'ppb', 'all', 'methane', 'sources', 'increasing', 'cattle', 'land', 'fills', '']","['rt', 'pcarterclimate', 'methane', 'madness', 'sept', 'atmospheric', 'methane', 'shot', 'ppb', 'methane', 'sources', 'increasing', 'cattle', 'land', 'fills', '']","['rt', 'pcarterclim', 'methan', 'mad', 'sept', 'atmospher', 'methan', 'shot', 'ppb', 'methan', 'sourc', 'increas', 'cattl', 'land', 'fill', '']","['rt', 'pcarterclimate', 'methane', 'madness', 'sept', 'atmospheric', 'methane', 'shot', 'ppb', 'methane', 'source', 'increasing', 'cattle', 'land', 'fill', '']"
125,"RT @EmaanzT: Whales are secret weapon to fight against #Climatechange
More #Whales means more #phytoplankton 
They absorb tons of #Carbondi…","RT EmaanzT Whales are secret weapon to fight against Climatechange
More Whales means more phytoplankton 
They absorb tons of Carbondi…","['rt', 'emaanzt', 'whales', 'are', 'secret', 'weapon', 'to', 'fight', 'against', 'climatechange', 'more', 'whales', 'means', 'more', 'phytoplankton', 'they', 'absorb', 'tons', 'of', 'carbondi', '']","['rt', 'emaanzt', 'whales', 'secret', 'weapon', 'fight', 'climatechange', 'whales', 'means', 'phytoplankton', 'absorb', 'tons', 'carbondi', '']","['rt', 'emaanzt', 'whale', 'secret', 'weapon', 'fight', 'climatechang', 'whale', 'mean', 'phytoplankton', 'absorb', 'ton', 'carbondi', '']","['rt', 'emaanzt', 'whale', 'secret', 'weapon', 'fight', 'climatechange', 'whale', 'mean', 'phytoplankton', 'absorb', 'ton', 'carbondi', '']"
126,"RT @SvenVanZanten01: Check this out:

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #e…","RT SvenVanZanten Check this out

svenvanzanten solar renewables climatechange sustainability Environment Energy CleanEnergy e…","['rt', 'svenvanzanten', 'check', 'this', 'out', 'svenvanzanten', 'solar', 'renewables', 'climatechange', 'sustainability', 'environment', 'energy', 'cleanenergy', 'e', '']","['rt', 'svenvanzanten', 'check', 'svenvanzanten', 'solar', 'renewables', 'climatechange', 'sustainability', 'environment', 'energy', 'cleanenergy', 'e', '']","['rt', 'svenvanzanten', 'check', 'svenvanzanten', 'solar', 'renew', 'climatechang', 'sustain', 'environ', 'energi', 'cleanenergi', 'e', '']","['rt', 'svenvanzanten', 'check', 'svenvanzanten', 'solar', 'renewables', 'climatechange', 'sustainability', 'environment', 'energy', 'cleanenergy', 'e', '']"
127,"How Climate Change Is Affecting French Wines

https://t.co/PmSKDxrcZz

#SFR #MoreAboutWine #ClimateChange #WineReview https://t.co/ceytkhsRSo","How Climate Change Is Affecting French Wines

httpstcoPmSKDxrcZz

SFR MoreAboutWine ClimateChange WineReview httpstcoceytkhsRSo","['how', 'climate', 'change', 'is', 'affecting', 'french', 'wines', 'httpstcopmskdxrczz', 'sfr', 'moreaboutwine', 'climatechange', 'winereview', 'httpstcoceytkhsrso']","['climate', 'change', 'affecting', 'french', 'wines', 'httpstcopmskdxrczz', 'sfr', 'moreaboutwine', 'climatechange', 'winereview', 'httpstcoceytkhsrso']","['climat', 'chang', 'affect', 'french', 'wine', 'httpstcopmskdxrczz', 'sfr', 'moreaboutwin', 'climatechang', 'winereview', 'httpstcoceytkhsrso']","['climate', 'change', 'affecting', 'french', 'wine', 'httpstcopmskdxrczz', 'sfr', 'moreaboutwine', 'climatechange', 'winereview', 'httpstcoceytkhsrso']"
128,"RT @bullshitjobs: 1930: Systemic poverty, radicalization, collapse.
2022: Systemic poverty, radicalization, #bullshitjobs causing #climatec…","RT bullshitjobs  Systemic poverty radicalization collapse
 Systemic poverty radicalization bullshitjobs causing climatec…","['rt', 'bullshitjobs', 'systemic', 'poverty', 'radicalization', 'collapse', 'systemic', 'poverty', 'radicalization', 'bullshitjobs', 'causing', 'climatec', '']","['rt', 'bullshitjobs', 'systemic', 'poverty', 'radicalization', 'collapse', 'systemic', 'poverty', 'radicalization', 'bullshitjobs', 'causing', 'climatec', '']","['rt', 'bullshitjob', 'system', 'poverti', 'radic', 'collaps', 'system', 'poverti', 'radic', 'bullshitjob', 'caus', 'climatec', '']","['rt', 'bullshitjobs', 'systemic', 'poverty', 'radicalization', 'collapse', 'systemic', 'poverty', 'radicalization', 'bullshitjobs', 'causing', 'climatec', '']"
129,RT @Dragofix: UK petition: Fund replanting of trees lost to forest fires to help combat climate change #UnitedKingdom #UK #environment #for…,RT Dragofix UK petition Fund replanting of trees lost to forest fires to help combat climate change UnitedKingdom UK environment for…,"['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'of', 'trees', 'lost', 'to', 'forest', 'fires', 'to', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', 'for', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'trees', 'lost', 'forest', 'fires', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']","['rt', 'dragofix', 'uk', 'petit', 'fund', 'replant', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climat', 'chang', 'unitedkingdom', 'uk', 'environ', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']"
130,"KAROON ENERGY LTD ( $KAR $KAR.ax )  has released "" Bauna Intervention Campaign Update "" on 26/9/2022 at 8:59 am AEST #Tech #ASX #ClimateChange",KAROON ENERGY LTD  KAR KARax   has released  Bauna Intervention Campaign Update  on  at  am AEST Tech ASX ClimateChange,"['karoon', 'energy', 'ltd', 'kar', 'karax', 'has', 'released', 'bauna', 'intervention', 'campaign', 'update', 'on', 'at', 'am', 'aest', 'tech', 'asx', 'climatechange']","['karoon', 'energy', 'ltd', 'kar', 'karax', 'released', 'bauna', 'intervention', 'campaign', 'update', 'aest', 'tech', 'asx', 'climatechange']","['karoon', 'energi', 'ltd', 'kar', 'karax', 'releas', 'bauna', 'intervent', 'campaign', 'updat', 'aest', 'tech', 'asx', 'climatechang']","['karoon', 'energy', 'ltd', 'kar', 'karax', 'released', 'bauna', 'intervention', 'campaign', 'update', 'aest', 'tech', 'asx', 'climatechange']"
131,"RT @RawfoundationUK: 🌍⛽️💦🌊🔥🍂🆘
If you don’t understand the impact of #climatechange on developing countries you just cannot lead the world’s…","RT RawfoundationUK 🌍⛽️💦🌊🔥🍂🆘
If you don’t understand the impact of climatechange on developing countries you just cannot lead the world’s…","['rt', 'rawfoundationuk', 'if', 'you', 'don', 't', 'understand', 'the', 'impact', 'of', 'climatechange', 'on', 'developing', 'countries', 'you', 'just', 'cannot', 'lead', 'the', 'world', 's', '']","['rt', 'rawfoundationuk', 'understand', 'impact', 'climatechange', 'developing', 'countries', 'cannot', 'lead', 'world', '']","['rt', 'rawfoundationuk', 'understand', 'impact', 'climatechang', 'develop', 'countri', 'cannot', 'lead', 'world', '']","['rt', 'rawfoundationuk', 'understand', 'impact', 'climatechange', 'developing', 'country', 'cannot', 'lead', 'world', '']"
132,"RT @MackayConsGroup: Join our efforts to keep coal in the ground!
https://t.co/v0Pj7OejAS #mackay #climatechange","RT MackayConsGroup Join our efforts to keep coal in the ground
httpstcovPjOejAS mackay climatechange","['rt', 'mackayconsgroup', 'join', 'our', 'efforts', 'to', 'keep', 'coal', 'in', 'the', 'ground', 'httpstcovpjoejas', 'mackay', 'climatechange']","['rt', 'mackayconsgroup', 'join', 'efforts', 'keep', 'coal', 'ground', 'httpstcovpjoejas', 'mackay', 'climatechange']","['rt', 'mackayconsgroup', 'join', 'effort', 'keep', 'coal', 'ground', 'httpstcovpjoeja', 'mackay', 'climatechang']","['rt', 'mackayconsgroup', 'join', 'effort', 'keep', 'coal', 'ground', 'httpstcovpjoejas', 'mackay', 'climatechange']"
133,"RT @UNEP: #UNGA is an opportunity for governments, advocates and others to drive strong actions on the triple planetary crisis - #ClimateCh…",RT UNEP UNGA is an opportunity for governments advocates and others to drive strong actions on the triple planetary crisis  ClimateCh…,"['rt', 'unep', 'unga', 'is', 'an', 'opportunity', 'for', 'governments', 'advocates', 'and', 'others', 'to', 'drive', 'strong', 'actions', 'on', 'the', 'triple', 'planetary', 'crisis', 'climatech', '']","['rt', 'unep', 'unga', 'opportunity', 'governments', 'advocates', 'others', 'drive', 'strong', 'actions', 'triple', 'planetary', 'crisis', 'climatech', '']","['rt', 'unep', 'unga', 'opportun', 'govern', 'advoc', 'other', 'drive', 'strong', 'action', 'tripl', 'planetari', 'crisi', 'climatech', '']","['rt', 'unep', 'unga', 'opportunity', 'government', 'advocate', 'others', 'drive', 'strong', 'action', 'triple', 'planetary', 'crisis', 'climatech', '']"
134,"RT @EkeleJiata: Happy New Week from @CSDevNet1 💚

#WhatHasChanged?
#ClimateChange https://t.co/Y6PYBRjuV1","RT EkeleJiata Happy New Week from CSDevNet 💚

WhatHasChanged
ClimateChange httpstcoYPYBRjuV","['rt', 'ekelejiata', 'happy', 'new', 'week', 'from', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happy', 'new', 'week', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happi', 'new', 'week', 'csdevnet', 'whathaschang', 'climatechang', 'httpstcoypybrjuv']","['rt', 'ekelejiata', 'happy', 'new', 'week', 'csdevnet', 'whathaschanged', 'climatechange', 'httpstcoypybrjuv']"
135,"RT @slefebvremerlin: These countries lead the world in renewables manufacturing and installation
A global renewable energy employment repor…","RT slefebvremerlin These countries lead the world in renewables manufacturing and installation
A global renewable energy employment repor…","['rt', 'slefebvremerlin', 'these', 'countries', 'lead', 'the', 'world', 'in', 'renewables', 'manufacturing', 'and', 'installation', 'a', 'global', 'renewable', 'energy', 'employment', 'repor', '']","['rt', 'slefebvremerlin', 'countries', 'lead', 'world', 'renewables', 'manufacturing', 'installation', 'global', 'renewable', 'energy', 'employment', 'repor', '']","['rt', 'slefebvremerlin', 'countri', 'lead', 'world', 'renew', 'manufactur', 'instal', 'global', 'renew', 'energi', 'employ', 'repor', '']","['rt', 'slefebvremerlin', 'country', 'lead', 'world', 'renewables', 'manufacturing', 'installation', 'global', 'renewable', 'energy', 'employment', 'repor', '']"
136,"RT @ELPANAMEN0: @brixwe @keepmyfreedom #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#…","RT ELPANAMEN brixwe keepmyfreedom WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
…","['rt', 'elpanamen', 'brixwe', 'keepmyfreedom', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']","['rt', 'elpanamen', 'brixwe', 'keepmyfreedom', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']","['rt', 'elpanamen', 'brixw', 'keepmyfreedom', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', '']","['rt', 'elpanamen', 'brixwe', 'keepmyfreedom', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']"
137,"RT @sustainme_in: A #tree is so much more than just timber! #SaveThePlanet with #ClimateAction 
https://t.co/iaNy2nCNDM

#sustainme
#sustai…","RT sustainmein A tree is so much more than just timber SaveThePlanet with ClimateAction 
httpstcoiaNynCNDM

sustainme
sustai…","['rt', 'sustainmein', 'a', 'tree', 'is', 'so', 'much', 'more', 'than', 'just', 'timber', 'savetheplanet', 'with', 'climateaction', 'httpstcoianyncndm', 'sustainme', 'sustai', '']","['rt', 'sustainmein', 'tree', 'much', 'timber', 'savetheplanet', 'climateaction', 'httpstcoianyncndm', 'sustainme', 'sustai', '']","['rt', 'sustainmein', 'tree', 'much', 'timber', 'savetheplanet', 'climateact', 'httpstcoianyncndm', 'sustainm', 'sustai', '']","['rt', 'sustainmein', 'tree', 'much', 'timber', 'savetheplanet', 'climateaction', 'httpstcoianyncndm', 'sustainme', 'sustai', '']"
138,I once knew a #lawyer that spoke for the #trees Majestic beautiful gifts on this earth with deep #roots #kuntaonthatkenty shit that's a #lyric I'll see you on @Spotify #funkmasterflexnight on that @potus @un for some #climatechange https://t.co/0eJg9f1yuH,I once knew a lawyer that spoke for the trees Majestic beautiful gifts on this earth with deep roots kuntaonthatkenty shit thats a lyric Ill see you on Spotify funkmasterflexnight on that potus un for some climatechange httpstcoeJgfyuH,"['i', 'once', 'knew', 'a', 'lawyer', 'that', 'spoke', 'for', 'the', 'trees', 'majestic', 'beautiful', 'gifts', 'on', 'this', 'earth', 'with', 'deep', 'roots', 'kuntaonthatkenty', 'shit', 'thats', 'a', 'lyric', 'ill', 'see', 'you', 'on', 'spotify', 'funkmasterflexnight', 'on', 'that', 'potus', 'un', 'for', 'some', 'climatechange', 'httpstcoejgfyuh']","['knew', 'lawyer', 'spoke', 'trees', 'majestic', 'beautiful', 'gifts', 'earth', 'deep', 'roots', 'kuntaonthatkenty', 'shit', 'thats', 'lyric', 'ill', 'see', 'spotify', 'funkmasterflexnight', 'potus', 'un', 'climatechange', 'httpstcoejgfyuh']","['knew', 'lawyer', 'spoke', 'tree', 'majest', 'beauti', 'gift', 'earth', 'deep', 'root', 'kuntaonthatkenti', 'shit', 'that', 'lyric', 'ill', 'see', 'spotifi', 'funkmasterflexnight', 'potu', 'un', 'climatechang', 'httpstcoejgfyuh']","['knew', 'lawyer', 'spoke', 'tree', 'majestic', 'beautiful', 'gift', 'earth', 'deep', 'root', 'kuntaonthatkenty', 'shit', 'thats', 'lyric', 'ill', 'see', 'spotify', 'funkmasterflexnight', 'potus', 'un', 'climatechange', 'httpstcoejgfyuh']"
139,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…",RT JhessetEnano Heartbreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heartbreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']"
140,"RT @ProfStrachan: #ClimateChange 

""Without a dramatic course correction, there is a 50-50 chance of planetary warming surpassing 1.5°C in…","RT ProfStrachan ClimateChange 

Without a dramatic course correction there is a  chance of planetary warming surpassing °C in…","['rt', 'profstrachan', 'climatechange', 'without', 'a', 'dramatic', 'course', 'correction', 'there', 'is', 'a', 'chance', 'of', 'planetary', 'warming', 'surpassing', 'c', 'in', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']","['rt', 'profstrachan', 'climatechang', 'without', 'dramat', 'cours', 'correct', 'chanc', 'planetari', 'warm', 'surpass', 'c', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']"
